district_code,district_name,gram_panchayat_code,gram_panchayat_name,prd_block_name,prd_block_code,lgd_block_code,lgd_block_name,resolution
131,BASTI,53816,JAGDISHPUR,BANKATI,1557,975,Bankati,exact_name
131,BASTI,53822,KEITHOORI,BANKATI,1557,975,Bankati,exact_name
131,BASTI,53841,MUNDERWA LOHADAR,BANKATI,1557,975,Bankati,exact_name
131,BASTI,53861,UOMRIAHRA,BANKATI,1557,975,Bankati,exact_name
131,BASTI,266631,Bandhua,BASTI,1558,976,Basti,exact_name
131,BASTI,266638,Majhariya,BASTI,1558,976,Basti,exact_name
131,BASTI,53863,BAKAINIYA  DEEP,BASTI,1558,976,Basti,exact_name
131,BASTI,53895,GANESHPUR,BASTI,1558,976,Basti,exact_name
131,BASTI,53947,TEMA,BASTI,1558,976,Basti,exact_name
131,BASTI,267443,SONHATI,GAUR,1560,978,Gaur,exact_name
131,BASTI,54032,CHETRA,GAUR,1560,978,Gaur,exact_name
131,BASTI,54083,SANTHUA,GAUR,1560,978,Gaur,exact_name
131,BASTI,54106,BHADASI,HARRAIYA,1561,979,Harraiya,exact_name
131,BASTI,54127,KARAMDAR,HARRAIYA,1561,979,Harraiya,exact_name
131,BASTI,54140,MAHU GHAT,HARRAIYA,1561,979,Harraiya,exact_name
131,BASTI,54172,THANA KHAS,HARRAIYA,1561,979,Harraiya,exact_name
131,BASTI,54183,BELSOR,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54188,DUBAULI  MISHR,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54194,KAKUA RAUT,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54196,KAPTANGANJ,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54207,MADANPURA,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54209,MAHUA MISHRA,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54214,NAKTI DEI BUJURG,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54219,PATKHAULI BABU,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54229,RANAJOT KALA,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54231,RATASI,KAPTANGANJ,1562,980,Kaptanganj,exact_name
131,BASTI,54261,GANA,KUDARAHA,1563,981,Kudaraha,exact_name
131,BASTI,54263,GAYGHAT,KUDARAHA,1563,981,Kudaraha,exact_name
131,BASTI,54291,PYAREPUR,KUDARAHA,1563,981,Kudaraha,exact_name
131,BASTI,267839,UKADA,RAMNAGAR,1565,983,Ramnagar,exact_name
