district_name,block_name,block_code,gram_panchayat_name,gram_panchayat_code
AGRA,ACHHNERA,1386,Anganpur,265508
AGRA,ACHHNERA,1386,Basaia Rajput,265509
AGRA,ACHHNERA,1386,Bhandiri,265510
AGRA,ACHHNERA,1386,ABHAUDOPURA,42727
AGRA,ACHHNERA,1386,AKABARA,42728
AGRA,ACHHNERA,1386,ARDAYA,42729
AGRA,ACHHNERA,1386,ARRUA KHAS,42730
AGRA,ACHHNERA,1386,ARSENA,42731
AGRA,ACHHNERA,1386,ATUS,42732
AGRA,ACHHNERA,1386,BABROD,42733
AGRA,ACHHNERA,1386,BARAULI,42734
AGRA,ACHHNERA,1386,BASTAI,42735
AGRA,ACHHNERA,1386,BHILAWATI,42736
AGRA,ACHHNERA,1386,BIARA,42737
AGRA,ACHHNERA,1386,BIDHAPUR,42738
AGRA,ACHHNERA,1386,CHHAE POKHAR,42739
AGRA,ACHHNERA,1386,DHANOLI,42740
AGRA,ACHHNERA,1386,FATEHPURA,42741
AGRA,ACHHNERA,1386,GADI CANDARMAN,42742
AGRA,ACHHNERA,1386,GARHIMA,42743
AGRA,ACHHNERA,1386,GOBRA,42744
AGRA,ACHHNERA,1386,GOPAU,42745
AGRA,ACHHNERA,1386,HANSELA,42746
AGRA,ACHHNERA,1386,JANUTHA,42747
AGRA,ACHHNERA,1386,JHAROTI,42748
AGRA,ACHHNERA,1386,KACHAURA,42749
AGRA,ACHHNERA,1386,KATHAWARI,42750
AGRA,ACHHNERA,1386,KHARBAI,42751
AGRA,ACHHNERA,1386,KHERA BAKANDA,42752
AGRA,ACHHNERA,1386,KHERA SADHAN,42753
AGRA,ACHHNERA,1386,KITHAM,42754
AGRA,ACHHNERA,1386,KUKATHALA,42755
AGRA,ACHHNERA,1386,LOH KARERA,42756
AGRA,ACHHNERA,1386,MAHUAR,42757
AGRA,ACHHNERA,1386,MAI,42758
AGRA,ACHHNERA,1386,MANGAROL GUJAR,42759
AGRA,ACHHNERA,1386,MANGAROLI JAT,42760
AGRA,ACHHNERA,1386,MANGURA,42761
AGRA,ACHHNERA,1386,MUBARIKPUR,42762
AGRA,ACHHNERA,1386,MURANDA,42763
AGRA,ACHHNERA,1386,NAGAR,42764
AGRA,ACHHNERA,1386,NAGLA ARUA,42765
AGRA,ACHHNERA,1386,PANWARI,42766
AGRA,ACHHNERA,1386,PURAMANA,42767
AGRA,ACHHNERA,1386,RAIBHA,42768
AGRA,ACHHNERA,1386,RAIPURA AHIR,42769
AGRA,ACHHNERA,1386,RUNKATA,42770
AGRA,ACHHNERA,1386,SAHAI,42771
AGRA,ACHHNERA,1386,SAKATPUR,42772
AGRA,ACHHNERA,1386,SANDHAN,42773
AGRA,ACHHNERA,1386,SEHTA,42774
AGRA,ACHHNERA,1386,SINGMA,42775
AGRA,AKOLA,1387,BAGHA SONIGA,241771
AGRA,AKOLA,1387,DHANAULI,241772
AGRA,AKOLA,1387,Jitora,265469
AGRA,AKOLA,1387,Sagunapur,265496
AGRA,AKOLA,1387,Naraul,265498
AGRA,AKOLA,1387,Khal,265499
AGRA,AKOLA,1387,ABHAYPURA,42776
AGRA,AKOLA,1387,AKHBAI,42777
AGRA,AKOLA,1387,AKOLA,42778
AGRA,AKOLA,1387,BAIN KHERA,42779
AGRA,AKOLA,1387,BALHERA,42780
AGRA,AKOLA,1387,BAMAN,42781
AGRA,AKOLA,1387,BARODA SADAR,42782
AGRA,AKOLA,1387,BASAI BOBLA,42783
AGRA,AKOLA,1387,BASAIA RAIMOL,42784
AGRA,AKOLA,1387,BASARAI CHAHAR,42785
AGRA,AKOLA,1387,BASIA JOTIRAJ,42786
AGRA,AKOLA,1387,CHAINKORA,42787
AGRA,AKOLA,1387,DAVLI,42788
AGRA,AKOLA,1387,GAHARA KALAN,42789
AGRA,AKOLA,1387,GAHARA KHURD,42790
AGRA,AKOLA,1387,GAMARI,42791
AGRA,AKOLA,1387,IKRAM NAGAR,42792
AGRA,AKOLA,1387,JAIN GARA,42793
AGRA,AKOLA,1387,JARUA KATRA,42794
AGRA,AKOLA,1387,KARAHARA,42795
AGRA,AKOLA,1387,KHERA BHAGOR,42796
AGRA,AKOLA,1387,KHERIA,42797
AGRA,AKOLA,1387,LALAU,42798
AGRA,AKOLA,1387,MALPURA,42799
AGRA,AKOLA,1387,MANIYAN,42800
AGRA,AKOLA,1387,MANKENDA,42801
AGRA,AKOLA,1387,NAGLA SIKARWAR,42802
AGRA,AKOLA,1387,NAHCHANI,42803
AGRA,AKOLA,1387,PINANI RAMNAGAR,42804
AGRA,AKOLA,1387,SALEMABAD,42805
AGRA,AKOLA,1387,SIROLI,42806
AGRA,AKOLA,1387,UJARAI,42807
AGRA,BAH,1388,BARAH,241778
AGRA,BAH,1388,Siyainch,265533
AGRA,BAH,1388,Pratap Pura,265534
AGRA,BAH,1388,Mudiyapura,265535
AGRA,BAH,1388,Padkoli,265536
AGRA,BAH,1388,Bhartar,266761
AGRA,BAH,1388,ABHAYPURA,42808
AGRA,BAH,1388,BADOUS,42809
AGRA,BAH,1388,BAMROLI,42810
AGRA,BAH,1388,BASONI,42811
AGRA,BAH,1388,BATESHWAR,42812
AGRA,BAH,1388,BHADROLI,42813
AGRA,BAH,1388,BICHOULA,42814
AGRA,BAH,1388,BITHOLI,42815
AGRA,BAH,1388,CHAMRAUA,42816
AGRA,BAH,1388,CHANGOLI,42817
AGRA,BAH,1388,CHOUSINGI,42818
AGRA,BAH,1388,DERAK,42819
AGRA,BAH,1388,DODAPURA,42820
AGRA,BAH,1388,EMANPURA,42821
AGRA,BAH,1388,GONSILI,42822
AGRA,BAH,1388,GOPAL PURA,42823
AGRA,BAH,1388,GUNGAWALI,42824
AGRA,BAH,1388,HINGOT KHERA,42825
AGRA,BAH,1388,ITAILI,42826
AGRA,BAH,1388,JARAR,42827
AGRA,BAH,1388,KALINJAR,42828
AGRA,BAH,1388,KENJRA,42829
AGRA,BAH,1388,KUNWAR KHEDA,42830
AGRA,BAH,1388,KWAARI,42831
AGRA,BAH,1388,LAKHANPUR KHALSA,42832
AGRA,BAH,1388,MAI,42833
AGRA,BAH,1388,MANGADPUR,42834
AGRA,BAH,1388,NARHOLI,42835
AGRA,BAH,1388,PARBATIPURA,42836
AGRA,BAH,1388,PHARAIRA,42837
AGRA,BAH,1388,PHARAIRI,42838
AGRA,BAH,1388,RAIPURA BHADORIYA,42839
AGRA,BAH,1388,RAJPURA,42840
AGRA,BAH,1388,RAMPUR CHANDRASAINI,42841
AGRA,BAH,1388,RUDMULI,42842
AGRA,BAH,1388,SANNPURA,42843
AGRA,BAH,1388,SIDHAOLI,42844
AGRA,BAH,1388,SIMRAHI,42845
AGRA,BAH,1388,SUNSAR,42846
AGRA,BAH,1388,TARSON,42847
AGRA,BAH,1388,VERI,42848
AGRA,BAH,1388,VIJOLI,42849
AGRA,BAH,1388,VIKARAMPUR,42850
AGRA,BAH,1388,ZEBARA,42851
AGRA,BARAULI AHIR,1389,NAINANA JAT,241719
AGRA,BARAULI AHIR,1389,ISLAMPUR,241720
AGRA,BARAULI AHIR,1389,GHAMOTA,241773
AGRA,BARAULI AHIR,1389,Mayapur,265464
AGRA,BARAULI AHIR,1389,Bajhera,268061
AGRA,BARAULI AHIR,1389,Sarbatpura,268075
AGRA,BARAULI AHIR,1389,BHAHAI,274038
AGRA,BARAULI AHIR,1389,AKBARPUR,42852
AGRA,BARAULI AHIR,1389,BAD,42853
AGRA,BARAULI AHIR,1389,BAGDA,42854
AGRA,BARAULI AHIR,1389,BAHENTA,42855
AGRA,BARAULI AHIR,1389,BAMRAULI KATARA,42856
AGRA,BARAULI AHIR,1389,BARAULI AHIR,42857
AGRA,BARAULI AHIR,1389,BARAULI GUJAR,42858
AGRA,BARAULI AHIR,1389,BHANDAI,42860
AGRA,BARAULI AHIR,1389,BIJHAMAI,42861
AGRA,BARAULI AHIR,1389,BILAHANI,42862
AGRA,BARAULI AHIR,1389,BISARNA,42863
AGRA,BARAULI AHIR,1389,BISHARA KALAN,42864
AGRA,BARAULI AHIR,1389,BISHARI BHAND,42865
AGRA,BARAULI AHIR,1389,BUDHANA MUSTKIL,42866
AGRA,BARAULI AHIR,1389,BUDHERA,42867
AGRA,BARAULI AHIR,1389,CHAMRAULI,42868
AGRA,BARAULI AHIR,1389,DEORI,42869
AGRA,BARAULI AHIR,1389,DIGNER,42870
AGRA,BARAULI AHIR,1389,ETMADPUR MADRA,42871
AGRA,BARAULI AHIR,1389,GANGRAUA,42872
AGRA,BARAULI AHIR,1389,GUTLA,42873
AGRA,BARAULI AHIR,1389,HINGOT KHERIA,42874
AGRA,BARAULI AHIR,1389,IKTHAR,42875
AGRA,BARAULI AHIR,1389,ITAURA,42876
AGRA,BARAULI AHIR,1389,KABOOLPUR,42877
AGRA,BARAULI AHIR,1389,KAHRAI,42878
AGRA,BARAULI AHIR,1389,KAKRARI,42879
AGRA,BARAULI AHIR,1389,KAKUA,42880
AGRA,BARAULI AHIR,1389,KALAL KHERIA,42881
AGRA,BARAULI AHIR,1389,KALIKA NAGLA,42882
AGRA,BARAULI AHIR,1389,KARMANA MUSTKIL,42883
AGRA,BARAULI AHIR,1389,KAULAKHA,42884
AGRA,BARAULI AHIR,1389,KUAN KHERA,42885
AGRA,BARAULI AHIR,1389,KUNDOL,42886
AGRA,BARAULI AHIR,1389,KUTHAWATI,42887
AGRA,BARAULI AHIR,1389,LAKAVALI,42888
AGRA,BARAULI AHIR,1389,LODHAI,42889
AGRA,BARAULI AHIR,1389,MAHUA KHERA,42890
AGRA,BARAULI AHIR,1389,MEHRA NAHARGANJ,42891
AGRA,BARAULI AHIR,1389,NADAUTA,42892
AGRA,BARAULI AHIR,1389,NAINANA-BRAHMAN,42893
AGRA,BARAULI AHIR,1389,NAUBARI,42894
AGRA,BARAULI AHIR,1389,PACHGAIN KHERA,42895
AGRA,BARAULI AHIR,1389,PAWAWALI,42896
AGRA,BARAULI AHIR,1389,RAJRAI,42897
AGRA,BARAULI AHIR,1389,ROHTA,42898
AGRA,BARAULI AHIR,1389,SAIMARI,42899
AGRA,BARAULI AHIR,1389,SALEMABAD,42900
AGRA,BARAULI AHIR,1389,SAMOGAR MUSTKIL,42901
AGRA,BARAULI AHIR,1389,SHYAMO,42902
AGRA,BARAULI AHIR,1389,TANORA NURPUR MUSTKIL,42903
AGRA,BARAULI AHIR,1389,TORA,42904
AGRA,BICHPURI,1390,BAIPUR MUSTKIL,241770
AGRA,BICHPURI,1390,Jakhoda,265466
AGRA,BICHPURI,1390,Sutendi,265467
AGRA,BICHPURI,1390,Nanpur,265468
AGRA,BICHPURI,1390,AZIZPUR,274049
AGRA,BICHPURI,1390,ANGOOTHI,42905
AGRA,BICHPURI,1390,ARTAUNI,42906
AGRA,BICHPURI,1390,BAMRAULI AHIR,42907
AGRA,BICHPURI,1390,BARARA,42908
AGRA,BICHPURI,1390,BICHPURI,42909
AGRA,BICHPURI,1390,CHAUHATNA,42910
AGRA,BICHPURI,1390,DEHTORA,42911
AGRA,BICHPURI,1390,DEORETHA,42912
AGRA,BICHPURI,1390,GARHSANI,42913
AGRA,BICHPURI,1390,JAUPURA,42914
AGRA,BICHPURI,1390,KALWARI,42915
AGRA,BICHPURI,1390,KHALLAUWA,42916
AGRA,BICHPURI,1390,KHASPUR MUSTKIL,42917
AGRA,BICHPURI,1390,LAKHANPUR,42918
AGRA,BICHPURI,1390,LARAMADA,42919
AGRA,BICHPURI,1390,MANGHATAI,42920
AGRA,BICHPURI,1390,MIDHAKUR,42921
AGRA,BICHPURI,1390,MOHAMMADPUR,42922
AGRA,BICHPURI,1390,PATHOLI,42923
AGRA,BICHPURI,1390,SADARBAN,42924
AGRA,BICHPURI,1390,SAHARA,42925
AGRA,BICHPURI,1390,SUCHETA,42926
AGRA,BICHPURI,1390,SUNARI,42927
AGRA,BICHPURI,1390,SWAMI MUSTKIL,42928
AGRA,BICHPURI,1390,TAPARA,42929
AGRA,ETMADPUR,1391,RASULPUR,240449
AGRA,ETMADPUR,1391,JAMALNAGAR BHAINS,241769
AGRA,ETMADPUR,1391,Biharipur,264087
AGRA,ETMADPUR,1391,Mohisinabad,264118
AGRA,ETMADPUR,1391,kharkana,264126
AGRA,ETMADPUR,1391,Nagla gola,267964
AGRA,ETMADPUR,1391,Nagala Mahasingh,267978
AGRA,ETMADPUR,1391,SATAUL,272916
AGRA,ETMADPUR,1391,Nagla sirj,272971
AGRA,ETMADPUR,1391,AGWAR  KHAS,42930
AGRA,ETMADPUR,1391,AHARAN,42931
AGRA,ETMADPUR,1391,AMANABAD,42932
AGRA,ETMADPUR,1391,ARELA,42933
AGRA,ETMADPUR,1391,BAHRAMPUR,42934
AGRA,ETMADPUR,1391,BARHAN,42935
AGRA,ETMADPUR,1391,BENAI  KALAN,42936
AGRA,ETMADPUR,1391,BHIKANPUR BAKARPUR,42937
AGRA,ETMADPUR,1391,BIRUNI,42938
AGRA,ETMADPUR,1391,CHAOLI,42939
AGRA,ETMADPUR,1391,CHIRHAULI,42940
AGRA,ETMADPUR,1391,CHUHARPUR,42941
AGRA,ETMADPUR,1391,DHARERA,42942
AGRA,ETMADPUR,1391,GARHIBACHCHI,42943
AGRA,ETMADPUR,1391,JAMPUR,42944
AGRA,ETMADPUR,1391,KHERI ARU,42945
AGRA,ETMADPUR,1391,KURGAWAN KHOKAR,42946
AGRA,ETMADPUR,1391,LAKHNA MAI,42947
AGRA,ETMADPUR,1391,MITAOLI,42948
AGRA,ETMADPUR,1391,MUKHWAR,42949
AGRA,ETMADPUR,1391,MURTHAR ALIPUR,42950
AGRA,ETMADPUR,1391,NAGLA BARI,42951
AGRA,ETMADPUR,1391,NAGLA BEAL,42952
AGRA,ETMADPUR,1391,NAGLA MANI,42953
AGRA,ETMADPUR,1391,NAGLA PACHAURI,42954
AGRA,ETMADPUR,1391,NAGLA SARUP,42955
AGRA,ETMADPUR,1391,NAGLA TULSI,42957
AGRA,ETMADPUR,1391,NAYABANS,42958
AGRA,ETMADPUR,1391,NAWAL PUR,42959
AGRA,ETMADPUR,1391,SAIFUDDINPUR,42960
AGRA,ETMADPUR,1391,SARAI JAIRAM,42961
AGRA,ETMADPUR,1391,SAWAI,42962
AGRA,ETMADPUR,1391,SIKTARA,42963
AGRA,ETMADPUR,1391,SUJANPUR,42964
AGRA,ETMADPUR,1391,SUREHRA (MUST.),42965
AGRA,ETMADPUR,1391,TAMACHGARH,42966
AGRA,ETMADPUR,1391,TEHU,42967
AGRA,ETMADPUR,1391,YUSUFPUR,42968
AGRA,FATEHABAD,1392,ARRJI PALIYA,241775
AGRA,FATEHABAD,1392,BIHARI,241776
AGRA,FATEHABAD,1392,UJHAOLI,241777
AGRA,FATEHABAD,1392,Koomppura,265511
AGRA,FATEHABAD,1392,Sankuri khurd,265512
AGRA,FATEHABAD,1392,Silauli,265513
AGRA,FATEHABAD,1392,Fatehabad Rural,265514
AGRA,FATEHABAD,1392,Behri,265515
AGRA,FATEHABAD,1392,Dhaurra,265516
AGRA,FATEHABAD,1392,AIE,42969
AGRA,FATEHABAD,1392,BAMRAULI,42970
AGRA,FATEHABAD,1392,BARNA,42971
AGRA,FATEHABAD,1392,BASAI,42972
AGRA,FATEHABAD,1392,BEGAMPUR,42973
AGRA,FATEHABAD,1392,BHALOKHARA,42974
AGRA,FATEHABAD,1392,BHARAPUR,42975
AGRA,FATEHABAD,1392,BHIKANPUR,42976
AGRA,FATEHABAD,1392,BICHOLA,42977
AGRA,FATEHABAD,1392,BILONI,42978
AGRA,FATEHABAD,1392,BILPURA,42979
AGRA,FATEHABAD,1392,CHAMRAULI,42980
AGRA,FATEHABAD,1392,DHIMSIRI,42981
AGRA,FATEHABAD,1392,GARHI UDAIRAJ,42982
AGRA,FATEHABAD,1392,GARI DARYAB,42983
AGRA,FATEHABAD,1392,GUBRAUTH,42984
AGRA,FATEHABAD,1392,HIMAYUNPUR EDOIN,42985
AGRA,FATEHABAD,1392,HUMAYONPUR GUJAR,42986
AGRA,FATEHABAD,1392,JAGRAJ PURA,42987
AGRA,FATEHABAD,1392,JARARI,42988
AGRA,FATEHABAD,1392,JATPURA,42989
AGRA,FATEHABAD,1392,KALAYAN PUR,42990
AGRA,FATEHABAD,1392,KANHARPURA,42991
AGRA,FATEHABAD,1392,KHANDAR,42992
AGRA,FATEHABAD,1392,MAHARAJPUR,42993
AGRA,FATEHABAD,1392,MAHRA CHAUDHRI,42994
AGRA,FATEHABAD,1392,MARAINA,42995
AGRA,FATEHABAD,1392,MEWALI KALAN,42996
AGRA,FATEHABAD,1392,MEWALI KHURD,42997
AGRA,FATEHABAD,1392,MITHPURA,42998
AGRA,FATEHABAD,1392,MOHAMMADPUR,42999
AGRA,FATEHABAD,1392,MURAWAL,43000
AGRA,FATEHABAD,1392,MUSEPURA,43001
AGRA,FATEHABAD,1392,MUTAWAI,43002
AGRA,FATEHABAD,1392,NAGAR,43003
AGRA,FATEHABAD,1392,NAGAR CHAND,43004
AGRA,FATEHABAD,1392,NAGARIYA,43005
AGRA,FATEHABAD,1392,NAGLA HAJI,43006
AGRA,FATEHABAD,1392,NAGLA MAWAI,43007
AGRA,FATEHABAD,1392,NIBOHRA,43008
AGRA,FATEHABAD,1392,NICHAKHERA,43009
AGRA,FATEHABAD,1392,PALIYA,43010
AGRA,FATEHABAD,1392,PAROLI SIKARWAR,43011
AGRA,FATEHABAD,1392,PENTI KHERA,43012
AGRA,FATEHABAD,1392,PRATAP PURA,43013
AGRA,FATEHABAD,1392,RAMGARH,43014
AGRA,FATEHABAD,1392,RAMPURA,43015
AGRA,FATEHABAD,1392,RAN PURA,43016
AGRA,FATEHABAD,1392,RASULPUR,43017
AGRA,FATEHABAD,1392,RIHAULI,43018
AGRA,FATEHABAD,1392,RUPPUR,43019
AGRA,FATEHABAD,1392,SALEMPUR GHANKAR,43020
AGRA,FATEHABAD,1392,SALEMPUR MURIA,43021
AGRA,FATEHABAD,1392,SANKURI KALAN,43022
AGRA,FATEHABAD,1392,SARANGPUR,43023
AGRA,FATEHABAD,1392,SHAHVED,43024
AGRA,FATEHABAD,1392,SIKRARA,43025
AGRA,FATEHABAD,1392,SWARA,43026
AGRA,FATEHABAD,1392,TARAULI GUJAR,43027
AGRA,FATEHABAD,1392,TIWAHA,43028
AGRA,FATEHABAD,1392,WAZIDPUR,43029
AGRA,FATEHPUR SIKRI,1393,Badrauli,265502
AGRA,FATEHPUR SIKRI,1393,Gujarpura,265504
AGRA,FATEHPUR SIKRI,1393,Surothi,265505
AGRA,FATEHPUR SIKRI,1393,Nurpur,268088
AGRA,FATEHPUR SIKRI,1393,ARHERA,43030
AGRA,FATEHPUR SIKRI,1393,AULENDA,43031
AGRA,FATEHPUR SIKRI,1393,BADANPUR BARNABAI,43032
AGRA,FATEHPUR SIKRI,1393,BANPUR,43033
AGRA,FATEHPUR SIKRI,1393,BASERI KAZI,43034
AGRA,FATEHPUR SIKRI,1393,BHARHKOL,43035
AGRA,FATEHPUR SIKRI,1393,BHO PUR,43036
AGRA,FATEHPUR SIKRI,1393,CHAUMA SHAHPUR,43037
AGRA,FATEHPUR SIKRI,1393,CHURIYARI,43038
AGRA,FATEHPUR SIKRI,1393,DABAR,43039
AGRA,FATEHPUR SIKRI,1393,DAUDPUR,43040
AGRA,FATEHPUR SIKRI,1393,DAULTABAD,43041
AGRA,FATEHPUR SIKRI,1393,DEONARI,43042
AGRA,FATEHPUR SIKRI,1393,DEORENTHA,43043
AGRA,FATEHPUR SIKRI,1393,DIDHWAR,43044
AGRA,FATEHPUR SIKRI,1393,DOORA,43045
AGRA,FATEHPUR SIKRI,1393,DULHARA,43046
AGRA,FATEHPUR SIKRI,1393,GOTHARA,43047
AGRA,FATEHPUR SIKRI,1393,GURKI MANDI,43048
AGRA,FATEHPUR SIKRI,1393,JAHANPUR,43049
AGRA,FATEHPUR SIKRI,1393,JAJAULI,43050
AGRA,FATEHPUR SIKRI,1393,JAJAU,43051
AGRA,FATEHPUR SIKRI,1393,JAUTANA,43052
AGRA,FATEHPUR SIKRI,1393,KARAHI,43053
AGRA,FATEHPUR SIKRI,1393,KHERA JAT,43054
AGRA,FATEHPUR SIKRI,1393,KORAI,43055
AGRA,FATEHPUR SIKRI,1393,MAHDAV,43056
AGRA,FATEHPUR SIKRI,1393,MAI BUJURG,43057
AGRA,FATEHPUR SIKRI,1393,MALIKPUR,43058
AGRA,FATEHPUR SIKRI,1393,MANDI MIRZA KHAN,43059
AGRA,FATEHPUR SIKRI,1393,MANDOLI,43060
AGRA,FATEHPUR SIKRI,1393,NAGLA BAHARWATI,43061
AGRA,FATEHPUR SIKRI,1393,NAGLA MANGOLI,43062
AGRA,FATEHPUR SIKRI,1393,NAGLA SARAI,43063
AGRA,FATEHPUR SIKRI,1393,NINBAYA,43064
AGRA,FATEHPUR SIKRI,1393,PALI KIRAOLI,43065
AGRA,FATEHPUR SIKRI,1393,PATSAL,43066
AGRA,FATEHPUR SIKRI,1393,RASULPUR KIRAOLI,43067
AGRA,FATEHPUR SIKRI,1393,ROJAULI,43068
AGRA,FATEHPUR SIKRI,1393,SAHANPUR,43069
AGRA,FATEHPUR SIKRI,1393,SAMARA,43070
AGRA,FATEHPUR SIKRI,1393,SANTHA,43071
AGRA,FATEHPUR SIKRI,1393,SARSA,43072
AGRA,FATEHPUR SIKRI,1393,SIKA RAUDA,43073
AGRA,FATEHPUR SIKRI,1393,SIKRI HISSA IV,43074
AGRA,FATEHPUR SIKRI,1393,SINGARPUR,43075
AGRA,FATEHPUR SIKRI,1393,SIRAULI,43076
AGRA,FATEHPUR SIKRI,1393,SONOTHI,43077
AGRA,FATEHPUR SIKRI,1393,TAJPUR  NAGARIYA,43078
AGRA,FATEHPUR SIKRI,1393,TEEKRI,43079
AGRA,FATEHPUR SIKRI,1393,TEHRA RAWAT,43080
AGRA,FATEHPUR SIKRI,1393,UNDERA,43081
AGRA,JAGNER,1394,JALALPUR,241694
AGRA,JAGNER,1394,chachond,265460
AGRA,JAGNER,1394,Garhi Karimpur,265461
AGRA,JAGNER,1394,Kathumari,265462
AGRA,JAGNER,1394,Bhawanpura,265463
AGRA,JAGNER,1394,BAGHOUR,43082
AGRA,JAGNER,1394,BAMNAI KALAN,43083
AGRA,JAGNER,1394,BARGAWAN BUZURG,43084
AGRA,JAGNER,1394,BARIGWAMA KHURD,43085
AGRA,JAGNER,1394,BASAI JAGNER,43086
AGRA,JAGNER,1394,BAZIDPUR,43087
AGRA,JAGNER,1394,BHARA,43088
AGRA,JAGNER,1394,BIDHOULI JAGNER,43089
AGRA,JAGNER,1394,CHANDSORA,43090
AGRA,JAGNER,1394,DAHGAWAN,43091
AGRA,JAGNER,1394,DHANINA,43092
AGRA,JAGNER,1394,GHASKATA,43093
AGRA,JAGNER,1394,GUGAWAND,43094
AGRA,JAGNER,1394,MEOLI,43095
AGRA,JAGNER,1394,NAGLA KASIMPUR,43096
AGRA,JAGNER,1394,NAGLA VIRBHAN,43097
AGRA,JAGNER,1394,NAUNI,43098
AGRA,JAGNER,1394,NAYAGAON,43099
AGRA,JAGNER,1394,NIMENA,43100
AGRA,JAGNER,1394,PIPRETHA,43101
AGRA,JAGNER,1394,RICHHOHA,43102
AGRA,JAGNER,1394,SARENDHI,43103
AGRA,JAGNER,1394,SINGAICHA,43104
AGRA,JAGNER,1394,SINGRAWALI,43105
AGRA,JAGNER,1394,SONI KHERA,43106
AGRA,JAGNER,1394,TANTPUR,43107
AGRA,JAGNER,1394,UDENA,43108
AGRA,JAITPUR KALAN,1395,Bedpura,265539
AGRA,JAITPUR KALAN,1395,Garhi Rampra,265540
AGRA,JAITPUR KALAN,1395,Chorangabehar,265541
AGRA,JAITPUR KALAN,1395,Chandrapura,265542
AGRA,JAITPUR KALAN,1395,AMAHI,43109
AGRA,JAITPUR KALAN,1395,BADAGAON,43110
AGRA,JAITPUR KALAN,1395,BITHONA,43111
AGRA,JAITPUR KALAN,1395,CHITRAHAR,43112
AGRA,JAITPUR KALAN,1395,CHOURANGAHAR,43113
AGRA,JAITPUR KALAN,1395,FATEHPURA,43114
AGRA,JAITPUR KALAN,1395,GADHBAR,43115
AGRA,JAITPUR KALAN,1395,GADHIA PRATAPPURA,43116
AGRA,JAITPUR KALAN,1395,GARHI BAROLI,43117
AGRA,JAITPUR KALAN,1395,JAITPURA KALAN,43118
AGRA,JAITPUR KALAN,1395,KACHORA GHAT,43119
AGRA,JAITPUR KALAN,1395,KAMTARI,43120
AGRA,JAITPUR KALAN,1395,KARANPURA,43121
AGRA,JAITPUR KALAN,1395,KHERA RATHOR,43122
AGRA,JAITPUR KALAN,1395,KHILAWALI,43123
AGRA,JAITPUR KALAN,1395,KHOHRI,43124
AGRA,JAITPUR KALAN,1395,KOOKAPUR,43125
AGRA,JAITPUR KALAN,1395,KORATH,43126
AGRA,JAITPUR KALAN,1395,KYARI,43127
AGRA,JAITPUR KALAN,1395,MADHEPURA,43128
AGRA,JAITPUR KALAN,1395,MAHUA,43129
AGRA,JAITPUR KALAN,1395,MALONI,43130
AGRA,JAITPUR KALAN,1395,MAU,43131
AGRA,JAITPUR KALAN,1395,MUKUTPURA,43132
AGRA,JAITPUR KALAN,1395,NADGAWAN,43133
AGRA,JAITPUR KALAN,1395,NAHTOLI,43134
AGRA,JAITPUR KALAN,1395,NAUGAWAN,43135
AGRA,JAITPUR KALAN,1395,NAYEPURA,43136
AGRA,JAITPUR KALAN,1395,PAHARPURA,43137
AGRA,JAITPUR KALAN,1395,PAI,43138
AGRA,JAITPUR KALAN,1395,PARANA,43139
AGRA,JAITPUR KALAN,1395,PYARAMPURA,43140
AGRA,JAITPUR KALAN,1395,RICHHAPURA,43141
AGRA,JAITPUR KALAN,1395,ROOPPURA,43142
AGRA,JAITPUR KALAN,1395,SAJAITI,43143
AGRA,JAITPUR KALAN,1395,SAMARAMAU,43144
AGRA,JAITPUR KALAN,1395,SHAHAPUR BRAHAMAN,43145
AGRA,JAITPUR KALAN,1395,SHAHAPUR GOOJAR,43146
AGRA,JAITPUR KALAN,1395,SUJANPURA,43147
AGRA,JAITPUR KALAN,1395,UDAYPUR KALAN,43148
AGRA,JAITPUR KALAN,1395,UDHANNAPURA,43149
AGRA,KHANDAULI,1396,KHERIYA KHANDAULI,241676
AGRA,KHANDAULI,1396,Rahan Khudra,267985
AGRA,KHANDAULI,1396,Gadpura,268402
AGRA,KHANDAULI,1396,Parihar,268572
AGRA,KHANDAULI,1396,ANWAL KHERA,43150
AGRA,KHANDAULI,1396,BAILOTH,43151
AGRA,KHANDAULI,1396,BAMAN,43152
AGRA,KHANDAULI,1396,BANDHANU,43153
AGRA,KHANDAULI,1396,BHAGUPUR,43154
AGRA,KHANDAULI,1396,CHAUGAN,43155
AGRA,KHANDAULI,1396,CHAUKRA,43156
AGRA,KHANDAULI,1396,DHAURRA,43157
AGRA,KHANDAULI,1396,DHORAU,43158
AGRA,KHANDAULI,1396,GIJAULI  MUSTKIL,43159
AGRA,KHANDAULI,1396,GURHA,43160
AGRA,KHANDAULI,1396,HASANPUR,43161
AGRA,KHANDAULI,1396,HAZIPUR,43162
AGRA,KHANDAULI,1396,KHANDA,43163
AGRA,KHANDAULI,1396,KHANDAULI,43164
AGRA,KHANDAULI,1396,KHANDIA,43165
AGRA,KHANDAULI,1396,KUBERPUR,43166
AGRA,KHANDAULI,1396,MALUPUR,43167
AGRA,KHANDAULI,1396,MUNDI JAHANGIRPUR,43168
AGRA,KHANDAULI,1396,NADAU,43169
AGRA,KHANDAULI,1396,NAHARRA,43170
AGRA,KHANDAULI,1396,NEKPUR,43171
AGRA,KHANDAULI,1396,PANT KHARA,43172
AGRA,KHANDAULI,1396,PESAI,43173
AGRA,KHANDAULI,1396,POIYA,43174
